YEAR,SERIAL,HWTSUPP,CPSID,ASECFLAG,HFLAG,METAREA,MONTH,PERNUM,CPSIDP,WTSUPP,SEX,RACE,OCC2010,INCTOT
2016,90669,2318.17,,1,,7401,3,8,,2427.46,1,651,8030,35000
2016,90669,2318.17,,1,,7401,3,9,,2639.89,1,651,9920,0
2016,90670,3361.48,,1,,7401,3,1,,3361.48,2,100,9920,26535
2016,90670,3361.48,,1,,7401,3,2,,3361.48,1,100,9920,20535
2016,90670,3361.48,,1,,7401,3,3,,3830.55,1,100,9920,0
2016,90670,3361.48,,1,,7401,3,4,,3438.16,2,100,5400,0
2016,90670,3361.48,,1,,7401,3,5,,3438.16,1,100,8030,60000
2016,90671,2027.32,,1,,7401,3,1,,2027.32,1,651,1760,91940
2016,90671,2027.32,,1,,7401,3,2,,2027.32,2,651,1050,125147
2016,90672,4230.04,,1,,7401,3,1,,4230.04,1,100,1020,49502
2016,90672,4230.04,,1,,7401,3,2,,4230.04,2,100,9920,0
2016,90672,4230.04,,1,,7401,3,3,,3928.01,2,100,9920,99999999
2016,90672,4230.04,,1,,7401,3,4,,5834.27,1,100,9920,99999999
2016,90675,3895.77,,1,,7401,3,1,,3895.77,2,100,2310,64700
2016,90675,3895.77,,1,,7401,3,2,,3895.77,1,100,4850,40015
2016,90676,3399.72,,1,,7401,3,1,,3399.72,1,651,1960,5000
2016,90676,3399.72,,1,,7401,3,2,,1743.87,1,651,9920,1802
2016,90677,3494.04,,1,,7401,3,1,,3494.04,2,100,9920,8591
2016,90677,3494.04,,1,,7401,3,2,,3119.24,2,100,9920,121604
2016,90678,2062.07,,1,,7401,3,1,,2062.07,2,651,9920,17160
2016,90679,1737.68,,1,,7401,3,1,,1737.68,1,100,9920,0
2016,90679,1737.68,,1,,7401,3,2,,1737.68,2,100,4230,14000
2016,90680,1696.11,,1,,7401,3,1,,1696.11,1,100,1550,55000
2016,90680,1696.11,,1,,7401,3,2,,1696.11,2,100,4965,25000
2016,90680,1696.11,,1,,7401,3,3,,1646.69,2,100,9920,0
2016,90681,2395.14,,1,,7401,3,1,,2395.14,1,651,1020,86998
2016,90681,2395.14,,1,,7401,3,2,,2395.14,2,651,9920,0
2016,90682,2488.84,,1,,7401,3,1,,2488.84,2,651,1000,53122
2016,90682,2488.84,,1,,7401,3,2,,2166.97,1,651,1060,40117
2016,90683,2488.84,,1,,7401,3,1,,2488.84,1,651,1020,95000
2016,90683,2488.84,,1,,7401,3,2,,2488.84,2,651,9920,0
2016,90684,3085.61,,1,,7401,3,1,,3085.61,1,802,120,110187
2016,90685,3233.29,,1,,7401,3,1,,3233.29,1,200,1010,128077
2016,90685,3233.29,,1,,7401,3,2,,3233.29,2,200,3130,20001
2016,90685,3233.29,,1,,7401,3,3,,4653.43,1,200,9920,99999999
2016,90685,3233.29,,1,,7401,3,4,,3045.57,2,200,9920,0
2016,90687,3447.56,,1,,7401,3,1,,3447.56,2,100,2850,92143
2016,90687,3447.56,,1,,7401,3,2,,3447.56,2,100,2100,120670
2016,90688,5691.59,,1,,7401,3,1,,5691.59,2,801,800,73475
2016,90688,5691.59,,1,,7401,3,2,,5360.44,1,801,9920,99999999
2016,90689,3595.63,,1,,7401,3,1,,3595.63,1,100,10,377402
2016,90690,3361.48,,1,,7401,3,1,,3361.48,2,100,9920,32052
2016,90690,3361.48,,1,,7401,3,2,,3361.48,1,100,9920,66502
2016,90691,1936.58,,1,,7401,3,1,,1936.58,2,100,9920,80010
2016,90691,1936.58,,1,,7401,3,2,,2166.36,2,100,5400,9244
2016,90691,1936.58,,1,,7401,3,3,,2283.65,2,100,9920,0
2016,90692,3787.18,,1,,7401,3,1,,3787.18,2,100,3130,122150
2016,90692,3787.18,,1,,7401,3,2,,3787.18,1,100,2340,60000
2016,90693,2049.18,,1,,7401,3,1,,2049.18,1,651,4700,120097
2016,90693,2049.18,,1,,7401,3,2,,2049.18,2,651,9920,0
2016,90693,2049.18,,1,,7401,3,3,,1593.95,2,651,9920,99999999
2016,90693,2049.18,,1,,7401,3,4,,2706.08,2,651,9920,99999999
2016,90694,2194.41,,1,,7401,3,1,,2194.41,2,651,1650,65178
2016,90694,2194.41,,1,,7401,3,2,,2194.41,1,651,1020,150890
2016,90694,2194.41,,1,,7401,3,3,,1490.63,2,651,9920,99999999
2016,90695,2190.91,,1,,7401,3,1,,2190.91,1,100,9920,100110
2016,90695,2190.91,,1,,7401,3,2,,2190.91,2,100,9920,20569
2016,90695,2190.91,,1,,7401,3,3,,2036.75,2,100,9920,100
2016,90696,2414.09,,1,,7401,3,1,,2414.09,1,100,9920,3
2016,90696,2414.09,,1,,7401,3,2,,2414.09,2,651,2200,130036
2016,90697,3423.11,,1,,7401,3,1,,3423.11,1,100,9920,40498
2016,90697,3423.11,,1,,7401,3,2,,3347.26,2,100,4760,15000
2016,90697,3423.11,,1,,7401,3,3,,4503.83,1,100,9920,8400
2016,90697,3423.11,,1,,7401,3,4,,3315.65,2,100,3600,11000
2016,90698,2621.12,,1,,7401,3,1,,2621.12,1,100,9920,50332
2016,90698,2621.12,,1,,7401,3,2,,2621.12,2,651,9920,51100
2016,90699,6135.27,,1,,7401,3,1,,6135.27,1,100,300,280000
2016,90699,6135.27,,1,,7401,3,2,,6135.27,2,651,850,122180
2016,90699,6135.27,,1,,7401,3,3,,5403.09,2,803,9920,400
2016,90700,1495.94,,1,,7401,3,1,,1495.94,1,100,9920,600
2016,90700,1495.94,,1,,7401,3,2,,1495.94,2,100,3600,37030
2016,90700,1495.94,,1,,7401,3,3,,2725.46,1,100,9920,10920
2016,90700,1495.94,,1,,7401,3,4,,2465.49,1,100,430,34000
2016,90702,2508.47,,1,,7401,3,1,,2508.47,2,651,9920,12050
2016,90702,2508.47,,1,,7401,3,2,,2508.47,1,651,1020,85350
2016,90703,1783.33,,1,,7401,3,1,,1783.33,1,100,160,48050
2016,90703,1783.33,,1,,7401,3,2,,1783.33,2,100,9920,11570
2016,90704,2385.99,,1,,7401,3,1,,2385.99,1,651,5120,25000
2016,90704,2385.99,,1,,7401,3,2,,2385.99,2,651,4520,25000
2016,90704,2385.99,,1,,7401,3,3,,2508.29,2,651,9920,0
2016,90704,2385.99,,1,,7401,3,4,,2270.84,2,651,9920,0
2016,90705,2468.14,,1,,7401,3,1,,2468.14,1,651,1020,210037
2016,90705,2468.14,,1,,7401,3,2,,2468.14,2,651,1020,200512
2016,90705,2468.14,,1,,7401,3,3,,2302.9,1,651,1020,124147
2016,90706,2169.17,,1,,7401,3,1,,2169.17,2,651,2910,2000
2016,90706,2169.17,,1,,7401,3,2,,2169.17,1,806,1020,89113
2016,90708,1931.63,,1,,7401,3,1,,1931.63,1,651,5120,97569
2016,90708,1931.63,,1,,7401,3,2,,1931.63,2,651,5400,35042
2016,90708,1931.63,,1,,7401,3,3,,1910.46,1,651,4150,8000
2016,90708,1931.63,,1,,7401,3,4,,1908.89,1,651,9350,2000
2016,90709,4703.38,,1,,7401,3,1,,4703.38,2,651,9640,13224
2016,90709,4703.38,,1,,7401,3,2,,4070.93,2,100,9920,14939
2016,90711,4061.93,,1,,7401,3,1,,4061.93,2,100,800,60000
2016,90711,4061.93,,1,,7401,3,2,,4061.93,1,100,3820,113300
2016,90711,4061.93,,1,,7401,3,3,,4217.96,1,100,9920,0
2016,90711,4061.93,,1,,7401,3,4,,3906.32,2,100,9920,99999999
2016,90712,3621.78,,1,,7401,3,1,,3621.78,2,100,2310,101022
2016,90712,3621.78,,1,,7401,3,2,,3621.78,1,100,120,233069
2016,90712,3621.78,,1,,7401,3,3,,3984.25,2,100,5700,62081
2016,90713,3353.88,,1,,7401,3,1,,3353.88,2,100,9920,97629
2016,90714,2062.07,,1,,7401,3,1,,2062.07,1,651,9920,48360
2016,90714,2062.07,,1,,7401,3,2,,2062.07,2,651,9920,5148
2016,90715,3111.43,,1,,7401,3,1,,3111.43,2,100,9920,30135
2016,90715,3111.43,,1,,7401,3,2,,3111.43,1,100,2320,108535
2016,90716,2539.15,,1,,7401,3,1,,2539.15,2,300,4600,56003
2016,90716,2539.15,,1,,7401,3,2,,2539.15,1,300,6260,11500
2016,90716,2539.15,,1,,7401,3,3,,2392.54,2,300,9920,99999999
2016,90716,2539.15,,1,,7401,3,4,,3023.48,1,300,9920,99999999
2016,90717,1737.95,,1,,7401,3,1,,1737.95,1,100,4220,62652
2016,90717,1737.95,,1,,7401,3,2,,1583.31,2,100,4760,14000
2016,90717,1737.95,,1,,7401,3,3,,6468.59,1,200,4840,46730
2016,90720,3562.87,,1,,7401,3,1,,3562.87,2,100,4230,144
2016,90720,3562.87,,1,,7401,3,2,,3562.87,1,100,6260,36440
2016,90720,3562.87,,1,,7401,3,3,,4571.97,2,100,9920,99999999
2016,90720,3562.87,,1,,7401,3,4,,3447.81,1,100,9920,99999999
2016,90720,3562.87,,1,,7401,3,5,,2990.95,1,100,9920,99999999
2016,90721,4230.04,,1,,7401,3,1,,4230.04,1,100,430,196100
2016,90721,4230.04,,1,,7401,3,2,,4230.04,2,100,9920,0
2016,90722,3494.04,,1,,7401,3,1,,3494.04,2,100,9920,11507
2016,90722,3494.04,,1,,7401,3,2,,3494.04,1,100,9920,49202
2016,90722,3494.04,,1,,7401,3,3,,4170.29,1,100,20,0
2016,90723,1790.36,,1,,7401,3,1,,1790.36,1,100,7700,141000
2016,90723,1790.36,,1,,7401,3,2,,1790.36,2,100,4000,20100
2016,90723,1790.36,,1,,7401,3,3,,2170.69,2,100,9920,15
2016,90723,1790.36,,1,,7401,3,4,,1937.86,2,100,9920,99999999
2016,90723,1790.36,,1,,7401,3,5,,2148.46,1,100,9920,99999999
2016,90724,1727.79,,1,,7401,3,1,,1727.79,1,100,1760,100010
2016,90724,1727.79,,1,,7401,3,2,,1727.79,2,100,9920,100000
2016,90724,1727.79,,1,,7401,3,3,,1771.79,1,100,9920,99999999
2016,90725,3246.91,,1,,7401,3,1,,3246.91,1,100,1020,252251
2016,90725,3246.91,,1,,7401,3,2,,5418.0,1,100,9920,0
2016,90726,4107.96,,1,,7401,3,1,,4107.96,2,100,9920,5500
2016,90726,4107.96,,1,,7401,3,2,,4107.96,1,100,140,167590
2016,90727,1946.02,,1,,7401,3,1,,1946.02,2,100,9920,3
2016,90727,1946.02,,1,,7401,3,2,,1989.11,2,100,9920,99999999
2016,90727,1946.02,,1,,7401,3,3,,1851.39,1,100,9920,99999999
2016,90729,3706.08,,1,,7401,3,1,,3706.08,2,100,9920,510
2016,90729,3706.08,,1,,7401,3,2,,3706.08,1,100,1020,91725
2016,90729,3706.08,,1,,7401,3,3,,4230.04,2,100,3620,20002
2016,90729,3706.08,,1,,7401,3,4,,4230.04,2,100,2540,20100
2016,90730,2212.4,,1,,7401,3,1,,2212.4,1,651,1020,130243
2016,90730,2212.4,,1,,7401,3,2,,2212.4,2,651,9920,5501
2016,90730,2212.4,,1,,7401,3,3,,2706.08,2,651,9920,99999999
2016,90732,2144.45,,1,,7401,3,1,,2144.45,1,652,9920,690
2016,90732,2144.45,,1,,7401,3,2,,2144.45,2,652,5860,58277
2016,90732,2144.45,,1,,7401,3,3,,2795.72,1,652,9920,0
2016,90733,3246.91,,1,,7401,3,1,,3246.91,1,100,9920,24180
2016,90741,2009.62,,1,,7401,3,1,,2009.62,2,100,3320,168022
2016,90741,2009.62,,1,,7401,3,2,,2009.62,1,100,8030,151130
2016,90741,2009.62,,1,,7401,3,3,,2391.9,1,100,4000,5011
2016,90741,2009.62,,1,,7401,3,4,,2283.65,2,100,9920,5002
2016,90742,3901.55,,1,,7401,3,1,,3901.55,1,100,9920,9659
2016,90743,1704.23,,1,,7401,3,1,,1704.23,1,100,1020,75002
2016,90743,1704.23,,1,,7401,3,2,,1704.23,2,100,9920,2500
2016,90743,1704.23,,1,,7401,3,3,,1890.72,2,100,9920,99999999
2016,90744,1771.75,,1,,7401,3,1,,1771.75,1,651,30,113392
2016,90744,1771.75,,1,,7401,3,2,,1771.75,2,100,4760,1382
2016,90744,1771.75,,1,,7401,3,3,,2670.44,1,803,9920,99999999
2016,90745,2074.57,,1,,7401,3,1,,2074.57,1,651,1530,120004
2016,90745,2074.57,,1,,7401,3,2,,2074.57,2,651,2200,70076
2016,90746,1762.31,,1,,7401,3,1,,1762.31,1,100,410,32131
2016,90746,1762.31,,1,,7401,3,2,,1762.31,2,100,2320,37284
2016,90746,1762.31,,1,,7401,3,3,,1504.61,2,100,1610,80000
2016,90747,2468.14,,1,,7401,3,1,,2468.14,1,651,1020,139003
2016,90747,2468.14,,1,,7401,3,2,,2468.14,2,651,2200,76204
2016,90747,2468.14,,1,,7401,3,3,,2302.9,1,651,9920,0
2016,90747,2468.14,,1,,7401,3,4,,2459.29,2,651,9920,1886
2016,90748,2152.9,,1,,7401,3,1,,2152.9,2,651,1020,154118
2016,90748,2152.9,,1,,7401,3,2,,2224.01,2,651,9920,43
2016,90750,1704.65,,1,,7401,3,1,,1704.65,2,100,2010,31000
2016,90750,1704.65,,1,,7401,3,2,,2593.79,1,100,9130,7540
2016,90752,3959.41,,1,,7401,3,1,,3959.41,1,100,9920,28698
2016,90753,1732.99,,1,,7401,3,1,,1732.99,2,100,9920,11615
2016,90753,1732.99,,1,,7401,3,2,,2562.92,1,100,9920,0
2016,90755,3803.94,,1,,7401,3,1,,3803.94,1,100,310,60434
2016,90755,3803.94,,1,,7401,3,2,,4344.17,1,100,310,55577
2016,90756,1696.96,,1,,7401,3,1,,1696.96,1,100,9920,20400
2016,90756,1696.96,,1,,7401,3,2,,1696.96,2,100,9920,0
2016,90757,3341.07,,1,,7401,3,1,,3341.07,1,100,1020,210140
2016,90758,3187.99,,1,,7401,3,1,,3187.99,2,100,9920,15030
2016,90759,2166.17,,1,,7401,3,1,,2166.17,2,651,2200,198059
2016,90759,2166.17,,1,,7401,3,2,,2556.42,1,651,4120,2032
2016,90759,2166.17,,1,,7401,3,3,,2244.1,1,651,9920,4308
2016,90761,3361.48,,1,,7401,3,1,,3361.48,2,100,5000,59959
2016,90761,3361.48,,1,,7401,3,2,,3361.48,1,100,150,288553
2016,90761,3361.48,,1,,7401,3,3,,3984.25,2,100,2850,38011
2016,90761,3361.48,,1,,7401,3,4,,3984.25,2,100,2850,82058
2016,90761,3361.48,,1,,7401,3,5,,3984.25,2,100,2850,60029
2016,90762,1911.35,,1,,7401,3,1,,1911.35,2,100,4030,9000
2016,90762,1911.35,,1,,7401,3,2,,1911.35,1,100,160,41000
2016,90762,1911.35,,1,,7401,3,3,,1608.64,1,100,9920,0
2016,90762,1911.35,,1,,7401,3,4,,1588.01,1,100,9920,0
2016,90762,1911.35,,1,,7401,3,5,,1585.58,1,100,9920,99999999
2016,90763,2385.99,,1,,7401,3,1,,2385.99,2,651,1410,175750
2016,90763,2385.99,,1,,7401,3,2,,2385.99,1,651,9920,3250
2016,90764,3246.91,,1,,7401,3,1,,3246.91,1,100,10,130229
2016,90765,2169.17,,1,,7401,3,1,,2169.17,1,651,1410,133139
2016,90765,2169.17,,1,,7401,3,2,,2169.17,2,651,30,116024
2016,90765,2169.17,,1,,7401,3,3,,2000.95,2,651,9920,99999999
2016,90765,2169.17,,1,,7401,3,4,,1884.32,2,651,9920,99999999
2016,90766,4703.04,,1,,7401,3,1,,4703.04,2,651,1020,120415
2016,90767,2488.84,,1,,7401,3,1,,2488.84,1,651,1530,80000
2016,90767,2488.84,,1,,7401,3,2,,2488.84,2,651,9920,0
2016,90767,2488.84,,1,,7401,3,3,,2414.09,2,651,2630,62050
2016,90768,1990.9,,1,,7401,3,1,,1990.9,1,651,1020,121200
2016,90768,1990.9,,1,,7401,3,2,,1990.9,2,651,9920,0
2016,90768,1990.9,,1,,7401,3,3,,1662.21,1,651,9920,99999999
2016,90769,2468.14,,1,,7401,3,1,,2468.14,1,651,4220,32400
2016,90769,2468.14,,1,,7401,3,2,,2468.14,2,651,4720,12691
2016,90769,2468.14,,1,,7401,3,3,,2934.41,1,651,4700,25000
2016,90769,2468.14,,1,,7401,3,4,,2934.41,1,651,4700,26502
2016,90769,2468.14,,1,,7401,3,5,,2049.18,2,651,800,50000
2016,90769,2468.14,,1,,7401,3,6,,1971.8,2,651,9920,0
2016,90769,2468.14,,1,,7401,3,7,,2383.12,1,651,9920,99999999
2016,90769,2468.14,,1,,7401,3,8,,2272.18,1,651,9920,99999999
2016,90769,2468.14,,1,,7401,3,9,,2395.14,2,651,4030,15000
2016,90769,2468.14,,1,,7401,3,10,,2395.14,1,651,4700,25000
2016,90770,1661.91,,1,,7401,3,1,,1661.91,1,100,4760,37600
2016,90770,1661.91,,1,,7401,3,2,,1661.91,2,100,5240,106100
2016,90770,1661.91,,1,,7401,3,3,,1622.81,2,100,5000,12000
2016,90770,1661.91,,1,,7401,3,4,,2837.34,1,200,9920,30000
2016,90771,1510.6,,1,,7401,3,1,,1510.6,2,100,3600,40000
2016,90771,1510.6,,1,,7401,3,2,,1510.6,1,100,7315,48014
2016,90773,1742.98,,1,,7401,3,1,,1742.98,2,100,110,377720
2016,90773,1742.98,,1,,7401,3,2,,1807.09,1,100,9920,99999999
2016,90773,1742.98,,1,,7401,3,3,,1890.72,2,100,9920,99999999
2016,90775,2062.07,,1,,7401,3,1,,2062.07,1,651,9100,40000
2016,90775,2062.07,,1,,7401,3,2,,2062.07,2,651,9920,0
2016,90777,3834.49,,1,,7401,3,1,,3834.49,1,100,2000,80020
2016,90779,2014.62,,1,,7401,3,1,,2014.62,2,651,9920,15323
2016,90779,2014.62,,1,,7401,3,2,,2014.62,1,100,1020,315323
2016,90779,2014.62,,1,,7401,3,3,,2809.4,1,803,9920,99999999
2016,90779,2014.62,,1,,7401,3,4,,3326.37,2,803,9920,99999999
2016,90780,2395.14,,1,,7401,3,1,,2395.14,1,651,1240,162211
2016,90780,2395.14,,1,,7401,3,2,,2395.14,2,651,1020,102281
2016,90780,2395.14,,1,,7401,3,3,,2706.08,2,651,9920,99999999
2016,90781,1600.53,,1,,7401,3,1,,1600.53,2,100,2310,97100
2016,90781,1600.53,,1,,7401,3,2,,1600.53,1,100,220,34465
2016,90781,1600.53,,1,,7401,3,3,,2173.36,1,100,5240,11620
2016,90781,1600.53,,1,,7401,3,4,,1800.41,2,100,9920,10
2016,90782,2129.72,,1,,7401,3,1,,2129.72,1,651,1460,163415
2016,90783,1588.33,,1,,7401,3,1,,1588.33,1,100,6440,106005
2016,90783,1588.33,,1,,7401,3,2,,1588.33,2,100,9920,5
2016,90783,1588.33,,1,,7401,3,3,,1317.45,1,100,9920,99999999
2016,90783,1588.33,,1,,7401,3,4,,1943.9,1,100,9920,99999999
2016,90784,1883.52,,1,,7401,3,1,,1883.52,2,100,9920,71
2016,90784,1883.52,,1,,7401,3,2,,1883.52,1,100,2100,200101
2016,90784,1883.52,,1,,7401,3,3,,1894.45,1,100,9920,99999999
2016,90784,1883.52,,1,,7401,3,4,,1944.49,2,100,9920,99999999
2016,90785,2169.17,,1,,7401,3,1,,2169.17,2,651,1650,69057
2016,90785,2169.17,,1,,7401,3,2,,2169.17,1,651,1910,150623
2016,90786,2228.61,,1,,7401,3,1,,2228.61,1,651,5240,32820
2016,90786,2228.61,,1,,7401,3,2,,2471.6,1,651,5700,61470
2016,90787,2049.18,,1,,7401,3,1,,2049.18,1,100,1020,140008
2016,90787,2049.18,,1,,7401,3,2,,2049.18,2,651,530,40541
2016,90788,1612.22,,1,,7401,3,1,,1612.22,1,100,4250,40000
2016,90788,1612.22,,1,,7401,3,2,,1612.22,2,100,4610,21000
2016,90788,1612.22,,1,,7401,3,3,,1671.44,1,100,9920,0
2016,90788,1612.22,,1,,7401,3,4,,1581.48,2,100,9920,0
2016,90788,1612.22,,1,,7401,3,5,,1654.11,2,100,9920,99999999
2016,90789,4003.41,,1,,7401,3,1,,4003.41,1,100,30,165969
2016,90789,4003.41,,1,,7401,3,2,,4003.41,2,100,1020,3174
2016,90790,3541.03,,1,,7401,3,1,,3541.03,1,100,9920,4662
2016,90790,3541.03,,1,,7401,3,2,,3541.03,2,100,9920,35101
2016,90791,2169.17,,1,,7401,3,1,,2169.17,1,100,2600,120187
2016,90791,2169.17,,1,,7401,3,2,,2169.17,2,651,2320,85081
2016,90791,2169.17,,1,,7401,3,3,,2393.42,1,803,9920,99999999
2016,90791,2169.17,,1,,7401,3,4,,1959.71,1,651,9920,99999999
2016,90792,2169.17,,1,,7401,3,1,,2169.17,1,651,800,5000
2016,90792,2169.17,,1,,7401,3,2,,2169.17,2,651,9920,31
2016,90792,2169.17,,1,,7401,3,3,,1959.71,1,651,9920,99999999
2016,90792,2169.17,,1,,7401,3,4,,2117.76,1,651,9920,99999999
2016,90792,2169.17,,1,,7401,3,5,,2213.64,1,651,9920,99999999
2016,90793,2212.4,,1,,7401,3,1,,2212.4,2,651,2340,400
2016,90793,2212.4,,1,,7401,3,2,,2212.4,1,651,1700,44403
2016,90795,3423.11,,1,,7401,3,1,,3423.11,1,100,9920,56140
2016,90795,3423.11,,1,,7401,3,2,,3908.0,2,100,4110,10126
2016,90795,3423.11,,1,,7401,3,3,,4129.29,1,100,6420,37440
2016,90796,2014.62,,1,,7401,3,1,,2014.62,1,651,1000,65060
2016,90796,2014.62,,1,,7401,3,2,,2014.62,2,651,350,125060
2016,90796,2014.62,,1,,7401,3,3,,1687.11,2,651,9920,99999999
2016,90796,2014.62,,1,,7401,3,4,,2782.92,1,651,9920,99999999
2016,90797,4192.13,,1,,7401,3,1,,4192.13,1,200,110,310004
2016,90798,2310.04,,1,,7401,3,1,,2310.04,1,100,2630,45003
2016,90798,2310.04,,1,,7401,3,2,,2310.04,2,651,2910,42000
2016,90800,2676.76,,1,,7401,3,1,,2676.76,2,200,2200,50002
2016,90800,2676.76,,1,,7401,3,2,,2676.76,1,200,30,78000
2016,90800,2676.76,,1,,7401,3,3,,3360.93,1,200,9920,99999999
2016,90800,2676.76,,1,,7401,3,4,,2936.76,2,200,9920,99999999
2016,90800,2676.76,,1,,7401,3,5,,1936.01,2,100,4600,40138
2016,90802,1792.91,,1,,7401,3,1,,1792.91,1,100,5240,101255
2016,90802,1792.91,,1,,7401,3,2,,1792.91,2,100,4620,9826
2016,90802,1792.91,,1,,7401,3,3,,2287.61,1,100,9920,99999999
2016,90802,1792.91,,1,,7401,3,4,,2133.59,2,100,9920,99999999
2016,90805,1866.43,,1,,7401,3,1,,1866.43,2,651,2300,14293
2016,90805,1866.43,,1,,7401,3,2,,1866.43,1,651,1400,146558
2016,90805,1866.43,,1,,7401,3,3,,2000.95,2,651,9920,99999999
2016,90805,1866.43,,1,,7401,3,4,,2000.95,2,651,9920,99999999
2016,90806,2406.08,,1,,7401,3,1,,2406.08,1,651,110,133297
2016,90806,2406.08,,1,,7401,3,2,,2406.08,2,651,940,15002
2016,90807,3878.24,,1,,7401,3,1,,3878.24,2,100,4000,24063
2016,90807,3878.24,,1,,7401,3,2,,3887.53,2,100,7200,42244
2016,90807,3878.24,,1,,7401,3,3,,4231.31,1,100,3930,20002
2016,90807,3878.24,,1,,7401,3,4,,4250.38,2,100,8200,34600
2016,90808,3303.01,,1,,7401,3,1,,3303.01,1,100,1530,100001
2016,90808,3303.01,,1,,7401,3,2,,3303.01,2,100,1760,100001
2016,90809,6238.74,,1,,7401,3,1,,6238.74,1,651,6200,101915
2016,90809,6238.74,,1,,7401,3,2,,8300.5,2,651,9920,99999999
2016,90809,6238.74,,1,,7401,3,3,,8028.15,2,651,9920,99999999
2016,90809,6238.74,,1,,7401,3,4,,6238.74,2,651,1000,41288
2016,90810,1976.58,,1,,7401,3,1,,1976.58,1,100,5940,115745
2016,90810,1976.58,,1,,7401,3,2,,1976.58,2,100,9920,22545
2016,90810,1976.58,,1,,7401,3,3,,2283.65,2,100,9920,21010
2016,90810,1976.58,,1,,7401,3,4,,2038.7,2,100,9920,99999999
2016,90811,3494.04,,1,,7401,3,1,,3494.04,1,100,4600,68885
2016,90811,3494.04,,1,,7401,3,2,,3494.04,2,100,9920,18059
2016,90812,1910.21,,1,,7401,3,1,,1910.21,1,100,160,261500
2016,90812,1910.21,,1,,7401,3,2,,1910.21,2,100,420,10700
2016,90812,1910.21,,1,,7401,3,3,,2099.24,2,100,9920,6021
2016,90812,1910.21,,1,,7401,3,4,,2099.24,2,100,4720,4150
2016,90812,1910.21,,1,,7401,3,5,,2170.69,2,100,4760,7006
2016,90813,1567.71,,1,,7401,3,1,,1567.71,2,100,110,150267
2016,90813,1567.71,,1,,7401,3,2,,1567.71,1,100,1000,92260
2016,90813,1567.71,,1,,7401,3,3,,1673.86,1,100,9920,99999999
2016,90813,1567.71,,1,,7401,3,4,,1292.39,1,100,9920,99999999
2016,90814,1749.78,,1,,7401,3,1,,1749.78,2,100,2310,16403
2016,90814,1749.78,,1,,7401,3,2,,1749.78,1,100,2330,49606
2016,90815,2212.4,,1,,7401,3,1,,2212.4,1,651,430,63035
2016,90815,2212.4,,1,,7401,3,2,,2212.4,2,651,1020,102281
2016,90815,2212.4,,1,,7401,3,3,,2206.4,2,651,9920,99999999
2016,90818,4104.58,,1,,7401,3,1,,4104.58,1,100,20,74416
2016,90818,4104.58,,1,,7401,3,2,,4475.43,1,100,1460,78361
2016,90818,4104.58,,1,,7401,3,3,,4177.71,2,100,3600,75003
2016,90819,3255.3,,1,,7401,3,1,,3255.3,2,100,2600,2010
2016,90819,3255.3,,1,,7401,3,2,,3298.45,2,100,9920,32462
2016,90819,3255.3,,1,,7401,3,3,,3255.3,2,100,430,29511
2016,90820,2166.36,,1,,7401,3,1,,2166.36,2,100,2100,352667
2016,90820,2166.36,,1,,7401,3,2,,2166.36,1,100,1530,202512
2016,90820,2166.36,,1,,7401,3,3,,1944.49,2,100,9920,99999999
2016,90820,2166.36,,1,,7401,3,4,,1970.09,2,100,9920,99999999
2016,90820,2166.36,,1,,7401,3,5,,1968.92,1,100,9920,99999999
2016,90821,2194.41,,1,,7401,3,1,,2194.41,2,651,9920,0
2016,90821,2194.41,,1,,7401,3,2,,2194.41,1,651,10,150000
2016,90821,2194.41,,1,,7401,3,3,,2244.1,1,651,9920,0
2016,90821,2194.41,,1,,7401,3,4,,2087.16,2,651,9920,0
2016,90823,2027.32,,1,,7401,3,1,,2027.32,2,651,1020,160151
2016,90823,2027.32,,1,,7401,3,2,,2027.32,1,651,1020,160150
2016,90823,2027.32,,1,,7401,3,3,,1908.89,1,651,9920,0
2016,90824,3095.64,,1,,7401,3,1,,3095.64,2,300,4600,56003
2016,90824,3095.64,,1,,7401,3,2,,3095.64,1,300,4210,25000
2016,90824,3095.64,,1,,7401,3,3,,3376.05,1,300,4030,10905
2016,90824,3095.64,,1,,7401,3,4,,2776.97,1,300,9920,400
2016,90824,3095.64,,1,,7401,3,5,,2978.13,1,300,9920,99999999
2016,90825,1694.39,,1,,7401,3,1,,1694.39,2,100,9920,5768
2016,90827,3463.23,,1,,7401,3,1,,3463.23,1,100,10,97100
2016,90827,3463.23,,1,,7401,3,2,,3463.23,2,100,9920,200
2016,90828,3776.52,,1,,7401,3,1,,3776.52,2,100,430,95017
2016,90828,3776.52,,1,,7401,3,2,,3776.52,1,100,430,55317
2016,90829,1494.09,,1,,7401,3,1,,1494.09,1,100,150,97305
2016,90829,1494.09,,1,,7401,3,2,,1494.09,2,100,430,43005
2016,90829,1494.09,,1,,7401,3,3,,2138.77,2,100,9920,99999999
2016,90829,1494.09,,1,,7401,3,4,,2452.64,2,100,9920,99999999
2016,90830,1898.63,,1,,7401,3,1,,1898.63,2,803,1000,113702
2016,90830,1898.63,,1,,7401,3,2,,1898.63,1,100,1100,152716
2016,90830,1898.63,,1,,7401,3,3,,2228.11,2,100,9920,4
2016,90830,1898.63,,1,,7401,3,4,,2691.95,2,803,9920,99999999
